Flow Duration,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,Fwd Packets/s,Bwd Packets/s,Label
3807042,0.0,755779.4,0,0.262671124,1.576026742,0
4045078,0.0,1345483.0,0,0.247214022,0.988856086,0
3797016,0.0,755781.4,1,0.263364705,1.580188232,0
3815063,0.0,953478.75,0,0.262118869,1.310594347,0
4046080,0.0,1009606.75,0,0.2471528,1.235763999,0
3806060,0.0,946232.5,0,0.262738895,1.313694477,0
3806067,0.0,757189.4,0,0.262738412,1.576430473,0
3806036,0.0,755378.4,0,0.262740552,1.576443313,0
3805021,0.0,760781.8,0,0.262810639,1.576863833,0
3807059,0.0,756185.2,0,0.262669951,1.576019704,0
3806056,0.0,945731.25,0,0.262739171,1.313695857,0
3806068,0.0,756789.6,0,0.262738343,1.576430059,0
3805013,0.0,760979.6,0,0.262811191,1.576867149,0
4045032,0.0,1009971.0,0,0.247216833,1.236084164,0
3808046,0.0,951474.75,0,0.26260187,1.313009349,0
3807041,0.0,755989.2,0,0.262671193,1.576027156,0
3805058,0.0,945239.25,0,0.262808083,1.314040417,0
3805048,0.0,951233.25,0,0.262808774,1.31404387,0
73831352,12300000.0,8199785.111,0,0.094810671,0.135443815,0
73830927,18500000.0,8198383.556,0,0.067722297,0.135444595,0
73831462,14800000.0,8199686.667,0,0.081266168,0.135443613,0
73884139,14800000.0,8208455.444,0,0.081208228,0.135347047,0
73884160,14800000.0,8208549.556,0,0.081208205,0.135347008,0
75388404,15100000.0,9207539.75,0,0.079587837,0.119381755,0
75387279,15100000.0,9207664.125,0,0.079589025,0.119383537,0
75484673,12600000.0,8185874.778,0,0.092734057,0.132477225,0
75384577,15100000.0,8184407.889,0,0.079591877,0.132653129,0
75484697,12600000.0,8185984.0,0,0.092734028,0.132477183,0
75544805,15100000.0,8230711.333,0,0.079423066,0.132371776,0
75544599,15100000.0,8230822.0,0,0.079423282,0.132372137,0
75544519,15100000.0,8230924.556,0,0.079423366,0.132372277,0
75581475,18900000.0,8238060.0,0,0.066153776,0.132307553,0
75576942,18900000.0,8238373.556,0,0.066157744,0.132315488,0
75584956,15100000.0,8239264.0,0,0.079380876,0.13230146,0
75577616,15100000.0,8238288.111,0,0.079388585,0.132314309,0
75581473,15100000.0,8238166.556,0,0.079384534,0.132307556,0
75581621,15100000.0,8238393.778,0,0.079384378,0.132307297,0
7587855,0.0,1516962.8,1,0.131789551,0.790737303,0
7349837,0.0,1836463.5,1,0.136057439,0.680287195,0
7348864,0.0,1835961.5,1,0.136075453,0.680377266,0
7348832,0.0,1468765.6,1,0.136076046,0.816456275,0
7348883,0.0,1469170.0,1,0.136075101,0.816450609,0
7349851,0.0,1836699.5,1,0.13605718,0.6802859,0
7349879,0.0,1833202.0,0,0.136056662,0.680283308,0
7356008,0.0,1835988.5,1,0.1359433,0.679716498,0
7355938,0.0,1468568.4,0,0.135944593,0.81566756,0
7353959,0.0,1833708.75,0,0.135981177,0.679905885,0
7345973,0.0,1466783.8,0,0.136129006,0.816774034,0
7348912,0.0,1832465.75,0,0.136074565,0.680372823,0
7345949,0.0,1466376.8,0,0.13612945,0.816776702,0
7344992,0.0,1465781.6,0,0.136147187,0.816883123,0
7348962,0.0,1831968.75,0,0.136073639,0.680368193,0
7339054,0.0,1828740.5,0,0.136257343,0.681286716,0
7338655,0.0,1828529.25,0,0.136264752,0.681323758,0
1806033,0.0,450007.75,0,0.553699739,2.768498693,0
1805038,0.0,450757.75,0,0.554004957,2.770024786,0
2044191,0.0,407218.6,0,0.489191079,2.935146471,0
1809999,0.0,452493.75,0,0.552486493,2.762432465,0
2045055,0.0,508990.25,0,0.488984404,2.444922019,0
1787836,0.0,441196.0,0,0.55933542,2.7966771,0
2045071,0.0,508834.25,0,0.488980578,2.444902891,0
1805015,0.0,359994.8,0,0.554012017,3.324072099,0
2044252,0.0,508370.75,0,0.489176481,2.445882406,0
1808040,0.0,361400.8,0,0.553085109,3.318510652,0
1805039,0.0,360398.6,0,0.55400465,3.324027902,0
1806034,0.0,450496.25,0,0.553699432,2.76849716,0
73831716,12300000.0,8199589.222,0,0.094810203,0.135443147,0
73831564,14800000.0,8199693.667,0,0.081266056,0.135443426,0
73832083,14800000.0,9224408.75,0,0.081265485,0.121898227,0
73880569,12300000.0,9234112.0,0,0.094747511,0.121818228,0
73880418,12300000.0,9234230.5,0,0.094747704,0.121818477,0
73881136,14800000.0,9233977.25,0,0.081211529,0.121817293,0
73880718,18500000.0,9234365.125,0,0.067676657,0.121817982,0
73880573,18500000.0,9234483.25,0,0.06767679,0.121818221,0
73881312,14800000.0,9233998.875,0,0.081211335,0.121817003,0
74262201,14900000.0,9228879.25,0,0.080794804,0.121192207,0
74262233,12400000.0,9228613.125,0,0.094260564,0.121192154,0
74332456,10600000.0,9228741.875,0,0.107624589,0.121077662,0
74332348,10600000.0,9228502.125,0,0.107624745,0.121077838,0
75560653,15100000.0,9230761.0,0,0.079406407,0.119109611,0
75562699,12600000.0,9230891.25,0,0.0926383,0.119106386,0
75591756,15100000.0,9425718.375,0,0.079373735,0.119060602,0
75591561,15100000.0,9425921.875,0,0.07937394,0.119060909,0
75591375,15100000.0,9426165.75,0,0.079374135,0.119061202,0
75591089,15100000.0,9425783.375,0,0.079374435,0.119061653,0
75587927,15100000.0,9425600.5,0,0.079377756,0.119066633,0
5527895,0.0,1376465.5,0,0.180900686,0.904503432,0
5523889,0.0,1101371.6,0,0.181031878,1.086191269,0
5523905,0.0,1376216.75,0,0.181031354,0.905156769,0
5347888,0.0,1069178.0,0,0.186989705,1.121938231,0
5347887,0.0,1336719.5,0,0.18698974,0.9349487,0
5347886,0.0,1069176.8,0,0.186989775,1.12193865,0
5342922,0.0,1068573.2,1,0.187163503,1.12298102,0
5341913,0.0,1067766.0,1,0.187198856,1.123193133,0
5345896,0.0,1068575.6,0,0.187059382,1.12235629,0
22725832,0.0,5676456.25,0,0.044002789,0.220013947,0
38064,0.0,7189.5,0,26.27154266,131.3577133,0
22725791,0.0,5676944.75,0,0.044002869,0.220014344,0
22726615,0.0,5677651.75,0,0.044001273,0.220006367,0
22726482,0.0,4542290.4,0,0.044001531,0.264009185,0
22741573,0.0,5685382.5,0,0.043972332,0.21986166,0
22722573,0.0,5677381.25,0,0.044009101,0.220045503,0
1802023,450505.75,255.0,0,2.774659369,1.664795621,0
74330646,14900000.0,8202562.889,0,0.080720407,0.134534012,0
74260500,14900000.0,9228118.25,0,0.080796655,0.121194983,0
74326845,10600000.0,8202670.889,0,0.107632713,0.134540892,0
74326882,12400000.0,8202339.778,0,0.094178577,0.134540825,0
75559033,12600000.0,9230101.25,0,0.092642795,0.119112165,0
75563592,15100000.0,8204763.778,0,0.079403319,0.132338865,0
75555610,15100000.0,9228874.5,1,0.079411707,0.119117561,0
75563546,12600000.0,9229996.25,0,0.092637262,0.119105051,0
75555933,12600000.0,9228755.25,1,0.092646596,0.119117052,0
75592212,18900000.0,8389153.778,0,0.06614438,0.13228876,0
75592100,15100000.0,9437419.375,0,0.079373374,0.119060061,0
75591845,15100000.0,9437663.875,0,0.079373641,0.119060462,0
75591692,15100000.0,9428139.875,0,0.079373802,0.119060703,0
75592456,18900000.0,9437372.5,0,0.066144167,0.1190595,0
9465730,0.0,2364692.0,0,0.105644256,0.528221278,0
9471813,0.0,2367691.75,0,0.105576409,0.527882043,0
9465671,0.0,2363435.5,0,0.105644914,0.528224571,0
9460744,0.0,2362935.75,0,0.105699932,0.528499661,0
9460748,0.0,2362704.5,0,0.105699888,0.528499438,0
3537027,0.0,883747.75,0,0.282723315,1.413616577,0
3529924,0.0,703593.8,0,0.283292218,1.699753309,0
3523889,0.0,876485.0,0,0.283777383,1.418886917,0
3532970,0.0,882753.75,0,0.283047974,1.415239869,0
3528877,0.0,878975.0,0,0.28337627,1.416881348,0
3532921,0.0,879519.5,0,0.2830519,1.415259498,0
3529073,0.0,585849.6667,0,0.283360531,1.983523719,0
3528944,0.0,877209.0,0,0.283370889,1.416854447,0
3523883,0.0,876225.75,0,0.283777867,1.418889333,0
3523889,0.0,700964.6,0,0.283777383,1.702664301,0
3523879,0.0,701581.6,0,0.283778189,1.702669133,0
9276782,0.0,3089130.667,0,0.107796001,0.431184003,0
74414774,12400000.0,9228289.375,0,0.094067342,0.120943726,0
74417587,12400000.0,8205075.889,0,0.094063786,0.134376838,0
74415694,14900000.0,9228192.375,0,0.080628154,0.12094223,0
74415616,12400000.0,9228504.0,0,0.094066278,0.120942357,0
74415262,12400000.0,8204891.333,0,0.094066725,0.134381036,0
75594710,18900000.0,8377097.111,0,0.066142194,0.132284389,0
75590547,15100000.0,9424480.375,0,0.079375004,0.119062507,0
75590355,15100000.0,8376977.778,0,0.079375206,0.13229201,0
1528888,0.0,381500.0,0,0.654070148,3.270350739,0
1528907,0.0,381004.0,0,0.654062019,3.270310097,0
1523879,0.0,301794.4,0,0.65622008,3.937320483,0
1523899,0.0,301994.2,0,0.656211468,3.937268808,0
1523897,0.0,377495.5,0,0.656212329,3.281061647,0
1523896,0.0,301605.4,0,0.65621276,3.93727656,0
1524915,0.0,304603.6,0,0.655774256,3.934645538,0
1523898,0.0,250996.3333,0,0.656211899,4.593483291,0
7462767,0.0,1490567.0,0,0.133998556,0.803991335,0
7275742,0.0,1816546.75,0,0.137443026,0.687215132,0
7271763,0.0,1453371.4,0,0.137518233,0.825109399,0
7463724,0.0,1863704.0,0,0.133981374,0.669906872,0
7461782,0.0,1489765.8,1,0.134016244,0.804097466,0
7471743,0.0,1863958.5,0,0.13383758,0.669187899,0
7468728,0.0,1864456.5,0,0.133891608,0.669458039,0
7465728,0.0,1491565.8,0,0.13394541,0.803672462,0
7461807,0.0,1861193.25,1,0.134015795,0.670078977,0
7467741,0.0,1490966.4,0,0.133909304,0.803455824,0
7271763,0.0,1816307.75,0,0.137518233,0.687591166,0
7465700,0.0,1863202.0,0,0.133945913,0.669729563,0
7464910,0.0,1491801.6,0,0.133960088,0.803760528,0
7461745,0.0,1489367.8,1,0.134016909,0.804101453,0
7471720,0.0,1864196.5,0,0.133837992,0.669189959,0
251619,41936.5,71469.33333,0,27.81983872,15.8970507,0
8008416,1334736.0,812475.0,1,0.874080467,1.123817744,0
7992845,1598569.0,804639.625,1,0.750671382,1.126007073,0
7992840,1598568.0,811736.125,1,0.750671851,1.126007777,0
8008796,1601759.2,928286.1429,1,0.749176281,0.998901708,0
8008627,1334771.167,928413.2857,1,0.874057438,0.998922787,0
74385037,14900000.0,8239197.333,0,0.080661384,0.134435639,0
74384796,14900000.0,9268962.25,0,0.080661645,0.120992467,0
74808735,12500000.0,9277659.625,0,0.093571961,0.120306806,0
74882990,15000000.0,9285734.75,0,0.080125006,0.120187509,0
74878687,15000000.0,8247144.556,0,0.08012961,0.13354935,0
74879132,18700000.0,9292986.125,0,0.066774278,0.120193701,0
74959544,18700000.0,9292928.0,0,0.066702647,0.120064765,0
74962753,18700000.0,9292804.75,0,0.066699792,0.120059625,0
74960961,15000000.0,9292921.5,0,0.080041663,0.120062495,0
74961319,15000000.0,9292803.25,0,0.080041281,0.120061922,0
74966978,15000000.0,9292673.75,0,0.080035239,0.120052858,0
76020476,15200000.0,9348234.625,0,0.078926104,0.118389156,0
76016447,12700000.0,9347350.125,0,0.092085335,0.118395431,0
76020329,12700000.0,9347970.75,0,0.092080633,0.118389385,0
76020219,12700000.0,9347845.625,0,0.092080766,0.118389556,0
76023464,12700000.0,9360158.0,0,0.092076836,0.118384503,0
76023353,10900000.0,9361399.875,0,0.105230823,0.118384676,0
76023355,19000000.0,9359923.0,0,0.065769263,0.118384673,0
76024787,12700000.0,9360050.75,0,0.092075233,0.118382443,0
10577568,0.0,2641691.0,1,0.09453969,0.47269845,0
10577563,0.0,2112952.4,1,0.094539735,0.567238408,0
10578627,0.0,2642184.25,1,0.094530226,0.472651129,0
10578566,0.0,2113942.0,1,0.094530771,0.567184626,0
10577520,0.0,2113739.8,1,0.094540119,0.567240714,0
5919940,0.0,1471754.5,0,0.168920631,0.844603155,0
5999701,0.0,1199573.8,1,0.166674973,1.000049836,0
5912749,0.0,1181176.6,1,0.16912607,1.014756419,0
5920784,0.0,1472463.0,0,0.168896552,0.844482758,0
5907731,0.0,1180375.6,1,0.169269725,1.015618348,0
5921787,0.0,1473713.75,0,0.168867945,0.844339724,0
5998609,0.0,1198769.2,1,0.166705315,1.000231887,0
5912718,0.0,1180972.6,1,0.169126957,1.014761739,0
5999686,0.0,1199178.6,1,0.166675389,1.000052336,0
5918752,0.0,1960613.667,0,0.168954536,0.675818145,0
5920746,0.0,1472713.25,0,0.168897636,0.844488178,0
5921739,0.0,1473197.5,0,0.168869314,0.844346568,0
6005906,0.0,1496505.0,0,0.166502772,0.832513862,0
5911749,0.0,1181574.6,1,0.169154678,1.01492807,0
5999735,0.0,1199772.0,1,0.166674028,1.000044169,0
5919818,0.0,1471979.25,0,0.168924112,0.844620561,0
6000652,0.0,1499456.5,1,0.166648558,0.833242788,0
5920804,0.0,1473218.75,0,0.168895981,0.844479905,0
5921788,0.0,1473966.0,0,0.168867916,0.844339581,0
5999684,0.0,1498965.5,1,0.166675445,0.833377225,0
5911731,0.0,1475718.75,1,0.169155193,0.845775966,0
1439325,359831.25,262.0,0,3.47385059,2.084310354,0
263861,43976.83333,76511.66667,0,26.5291195,15.15949686,0
263247,52649.4,76299.33333,0,22.79228253,15.19485502,0
250893,62723.25,70928.66667,0,19.92881428,15.94305142,0
428481,142827.0,11239.0,0,9.335303082,7.001477312,0
74967156,18700000.0,9294840.0,0,0.066695874,0.120052573,0
74967465,15000000.0,9294815.0,0,0.080034719,0.120052079,0
74967327,15000000.0,9294686.375,0,0.080034866,0.1200523,0
74884654,18700000.0,8257503.556,0,0.066769354,0.133538709,0
74957110,15000000.0,8321592.222,0,0.080045776,0.133409626,0
74944951,15000000.0,9363161.125,1,0.080058762,0.120088143,0
74958067,15000000.0,9362167.625,0,0.080044754,0.12006713,0
74958066,15000000.0,9361670.25,0,0.080044755,0.120067132,0
74957927,12500000.0,9361557.5,0,0.09338572,0.120067355,0
74958306,18700000.0,8321281.222,0,0.066703749,0.133407497,0
8676544,0.0,2168684.5,0,0.115253262,0.576266311,0
8676557,0.0,2168431.0,0,0.115253089,0.576265447,0
8676542,0.0,2167693.25,0,0.115253289,0.576266443,0
8676545,0.0,2168180.25,0,0.115253249,0.576266244,0
8676559,0.0,1734347.4,0,0.115253063,0.691518377,0
8670655,0.0,2165404.75,0,0.115331541,0.576657703,0
8575527,0.0,1712157.4,1,0.116610909,0.699665455,0
8579618,0.0,2143940.75,0,0.116555306,0.582776529,0
8581639,0.0,1715758.2,0,0.116527857,0.69916714,0
8584650,0.0,2138445.0,0,0.116486985,0.582434927,0
8584670,0.0,2137694.25,0,0.116486714,0.582433571,0
8584678,0.0,1710361.2,0,0.116486606,0.698919633,0
8584669,0.0,2137195.25,0,0.116486728,0.582433638,0
8575486,0.0,2139955.25,1,0.116611467,0.583057333,0
8575497,0.0,2139944.0,1,0.116611317,0.583056586,0
8583668,0.0,2136693.75,0,0.116500312,0.58250156,0
8583667,0.0,2136620.0,0,0.116500326,0.582501628,0
8584677,0.0,2137451.25,0,0.116486619,0.582433096,0
8584667,0.0,2138205.5,0,0.116486755,0.582433774,0
3922792,0.0,783183.6,0,0.254920475,1.52952285,0
3920832,0.0,778387.8,0,0.255047908,1.530287449,0
3912721,0.0,781782.6,1,0.255576618,1.533459707,0
3902729,0.0,780179.2,1,0.25623096,1.537385763,0
3915793,0.0,781784.0,0,0.255376114,1.532256685,0
3922962,0.0,978523.0,0,0.254909428,1.274547141,0
3918778,0.0,972228.75,0,0.25518159,1.275907949,0
3911710,0.0,781183.6,1,0.255642673,1.533856037,0
3923860,0.0,783195.8,0,0.254851091,1.529106543,0
3926778,0.0,981233.25,0,0.25466171,1.27330855,0
3915777,0.0,976983.75,0,0.255377158,1.276885788,0
4011686,0.0,1002718.75,0,0.249271753,1.246358763,0
3922789,0.0,782571.4,0,0.25492067,1.52952402,0
3923932,0.0,783811.6,0,0.254846414,1.529078486,0
3926735,0.0,980977.5,0,0.254664499,1.273322493,0
3920789,0.0,973236.5,0,0.255050705,1.275253527,0
3912741,0.0,781582.4,1,0.255575312,1.533451869,0
3902771,0.0,779980.8,1,0.256228203,1.537369218,0
3915796,0.0,976732.0,0,0.255375918,1.276879592,0
1825850,365170.0,50.0,0,3.286140702,1.095380234,0
1672335,334467.0,1.0,0,3.587797899,1.195932633,0
1342946,447648.6667,351.5,0,2.978526315,2.233894736,0
249394,49878.8,70804.0,0,24.05831736,16.03887824,0
247759,49551.8,70422.66667,0,24.21708192,16.14472128,0
250207,41701.16667,71036.66667,0,27.97683518,15.98676296,0
366181,73236.2,12717.5,0,16.38533949,8.192669745,0
74326913,12400000.0,8127658.889,0,0.094178538,0.134540769,0
74326778,12400000.0,8127552.778,0,0.094178709,0.134541013,0
74380029,10600000.0,9144769.0,0,0.107555753,0.121000222,0
74375825,10600000.0,8128577.667,0,0.107561832,0.13445229,0
74375825,18600000.0,8128467.444,0,0.067226145,0.13445229,0
74383307,12400000.0,8128358.444,0,0.094107136,0.134438766,0
74898931,12500000.0,8128421.556,0,0.093459278,0.133513254,0
74869236,18700000.0,8117895.667,0,0.066783104,0.133566209,0
74954955,12500000.0,8117771.889,0,0.093389423,0.133413461,0
74952515,12500000.0,9132618.375,0,0.093392463,0.120076024,0
74956665,18700000.0,9278874.375,0,0.066705209,0.120069376,0
74956604,12500000.0,9278728.75,0,0.093387369,0.120069474,0
74956518,12500000.0,9278235.375,0,0.093387476,0.120069612,0
74958496,15000000.0,9283216.25,0,0.080044295,0.120066443,0
74958427,15000000.0,9283332.125,0,0.080044369,0.120066554,0
74959469,15000000.0,9285018.375,0,0.080043256,0.120064885,0
74958663,15000000.0,9283090.5,0,0.080044117,0.120066176,0
6675593,0.0,1667954.75,0,0.149799426,0.74899713,0
6580605,0.0,1643467.5,0,0.151961712,0.759808559,0
6580604,0.0,1642967.75,0,0.151961735,0.759808674,0
6671596,0.0,1667702.0,0,0.149889172,0.74944586,0
6575558,0.0,1643203.75,0,0.152078348,0.760391742,0
6572511,0.0,1311967.2,1,0.152148851,0.912893109,0
6572466,0.0,1639466.0,1,0.152149893,0.760749466,0
6572510,0.0,1311376.8,1,0.152148875,0.912893248,0
6568578,0.0,1310777.6,1,0.152239952,0.913439713,0
6576565,0.0,1643213.75,0,0.152055062,0.760275311,0
6576575,0.0,1314171.8,0,0.152054831,0.912328986,0
6580647,0.0,1642466.0,0,0.151960742,0.759803709,0
6563567,0.0,1311763.6,1,0.152356181,0.914137084,0
6572458,0.0,1639709.25,1,0.152150078,0.760750392,0
6572444,0.0,1311367.8,1,0.152150402,0.912902415,0
6575563,0.0,1636210.0,0,0.152078233,0.760391163,0
6575567,0.0,1635708.5,0,0.15207814,0.760390701,0
6575537,0.0,1309164.2,0,0.152078834,0.912473004,0
1918609,0.0,315151.0,0,0.52121094,3.648476579,0
1918690,0.0,473490.25,0,0.521188936,2.605944681,0
1915696,0.0,377392.8,0,0.522003491,3.132020947,0
1919665,0.0,473994.75,0,0.520924224,2.604621119,0
2006766,0.0,500210.5,0,0.498314203,2.491571015,0
1916714,0.0,477996.0,0,0.521726246,2.60863123,0
1918657,0.0,378596.0,0,0.5211979,3.127187402,0
1912699,0.0,477740.75,0,0.522821416,2.614107081,0
2006710,0.0,666624.0,0,0.498328109,1.993312437,0
1917878,0.0,479284.0,0,0.5214096,2.607047998,0
30477,6095.4,29835.0,0,196.8697706,65.62325688,0
47431,7905.166667,20024.0,0,147.5828045,42.16651557,0
74305144,18600000.0,8123153.222,0,0.067290092,0.134580185,0
75024982,18800000.0,9141448.0,0,0.066644468,0.119960042,0
75024913,18800000.0,9141688.625,0,0.066644529,0.119960152,0
75024666,12500000.0,9141802.5,0,0.093302648,0.119960547,0
75025310,15000000.0,9140235.75,0,0.079973012,0.119959518,0
75025115,18800000.0,9140319.875,0,0.06664435,0.119959829,0
75026398,15000000.0,9288473.125,0,0.079971852,0.119957778,0
75012758,10700000.0,8330452.556,0,0.106648525,0.133310656,0
4667583,0.0,1166719.25,0,0.214243646,1.07121823,0
4670592,0.0,1553288.0,0,0.214105621,0.856422483,0
4669578,0.0,1164962.25,0,0.214152114,1.07076057,0
4651575,0.0,927576.0,0,0.214980947,1.289885684,0
4651570,0.0,927974.6,0,0.214981178,1.28988707,0
4653586,0.0,930571.6,0,0.214888045,1.289328273,0
4649578,0.0,1162223.75,0,0.215073282,1.07536641,0
4649597,0.0,1161969.75,0,0.215072403,1.075362015,0
4651586,0.0,1159718.75,0,0.214980439,1.074902195,0
4556621,0.0,910780.6,1,0.219460868,1.316765208,0
4556620,0.0,910778.4,1,0.219460916,1.316765497,0
4556603,0.0,910977.6,1,0.219461735,1.31677041,0
4556618,0.0,910574.6,1,0.219461013,1.316766075,0
11274393,0.0,2253328.6,0,0.088696571,0.532179426,0
11271486,0.0,2816943.5,0,0.088719447,0.443597233,0
11249412,0.0,2810423.25,0,0.088893535,0.444467675,0
11273391,0.0,2252941.0,0,0.088704455,0.532226728,0
11270445,0.0,2253762.8,0,0.088727641,0.532365847,0
11266539,0.0,2252168.4,0,0.088758402,0.532550413,0
11248447,0.0,2247946.2,0,0.088901161,0.533406967,0
11252291,0.0,2811426.75,0,0.088870791,0.444353954,0
11169423,0.0,2233745.2,1,0.08953014,0.537180837,0
11265743,0.0,2814747.5,0,0.088764674,0.443823368,0
11248465,0.0,2809436.5,0,0.088901019,0.444505095,0
11252307,0.0,2810694.0,0,0.088870664,0.444353322,0
68,0.0,48.0,0,14705.88235,29411.76471,0
50,0.0,48.0,0,20000.0,40000.0,0
38,0.0,2.0,0,26315.78947,52631.57895,0
89,0.0,15.0,0,11235.95506,22471.91011,0
105467018,3013343.371,6203924.471,1,0.341338939,0.170669469,0
117410989,3010538.179,6179503.421,1,0.340683614,0.170341807,0
5,2.5,0.0,0,600000.0,0.0,0
1,1.0,0.0,1,2000000.0,1000000.0,0
88,0.0,1.0,0,11363.63636,22727.27273,0
65,0.0,48.0,0,15384.61538,30769.23077,0
49,24.5,0.0,0,61224.4898,0.0,0
55,0.0,24.5,0,18181.81818,54545.45455,0
265,0.0,1.0,0,3773.584906,7547.169811,0
1679949,169494.375,158355.6,0,5.35730549,6.547817821,0
95050,0.0,0.0,0,10.52077854,10.52077854,0
981725,97932.375,88571.8,0,9.167536734,11.20476712,0
95074,48.0,0.0,0,21.03624545,10.51812273,0
117822213,4712888.52,3675317.5,0,0.220671462,0.280083009,0
5176426,739489.4286,24077.83333,0,1.545467858,1.352284375,0
5185741,740820.1429,26975.0,0,1.542691777,1.349855305,0
5088762,2544381.0,0.0,0,0.58953435,0.19651145,0
117592676,5345121.636,6638705.235,0,0.195590412,0.153070758,0
117566660,6187718.947,7522151.133,0,0.170116256,0.136093005,0
117591469,6189024.684,7506323.667,0,0.170080365,0.136064292,0
118920903,7432556.438,7416900.5,0,0.14295216,0.14295216,0
101234,14462.0,12795.0,0,79.02483355,39.51241678,0
117788055,8413432.5,9042781.846,0,0.127347378,0.118857553,0
118381888,7892125.867,7876687.267,0,0.13515581,0.13515581,0
165186,18354.0,17091.33333,0,60.53781797,42.37647258,0
206582,15890.92308,14119.41667,0,67.7696992,62.9290064,0
117627391,8401956.5,7826394.8,0,0.127521319,0.13602274,0
799592,66632.66667,94609.0,0,16.25829173,11.25574043,0
777232,64769.33333,104125.1429,0,16.7260226,10.29293699,0
8,0.0,4.0,0,125000.0,250000.0,0
118854444,6991437.882,6977761.706,0,0.151445747,0.151445747,0
118907732,8493409.429,7911325.933,0,0.126148231,0.134558113,0
155475,17275.0,19314.2,0,64.31902235,38.59141341,0
118347227,6961601.588,6561952.833,0,0.152094818,0.160544531,0
85552128,4502743.579,5031147.941,0,0.233775599,0.210398039,0
1940726,125991.4,82201.95652,0,8.244337428,12.36650614,0
179,89.5,0.0,0,16759.77654,0.0,0
5797968,1159593.6,111090.0,0,1.034845311,0.689896874,0
5793676,1158735.2,107919.0,0,1.035611933,0.690407955,0
16639719,1453522.75,1832196.444,0,0.540874518,0.600971687,0
18823110,588222.1875,389082.8125,0,1.753164063,2.603183002,0
19606512,67849.10526,54516.30252,0,11.67979292,18.25923958,0
5370761,767251.5714,84173.25,0,1.489546826,0.930966766,0
15529808,1503293.429,1922887.0,0,0.515138371,0.579530668,0
16234871,1870593.5,3217661.0,0,0.431170657,0.369574849,0
17625868,704895.2222,624255.5,0,1.077961097,1.645309042,0
18770526,30997.4833,28780.3864,0,23.97375545,34.52220785,0
18887884,50099.28214,44405.05924,0,14.87726206,22.39530908,0
18984971,68520.16176,61968.21053,0,10.79801491,16.06533926,0
18983570,46626.49667,41316.39035,0,15.85581637,24.07344878,0
18966181,256511.6727,226741.2289,0,2.952623936,4.428935904,0
19337642,54225.05243,46475.08475,0,13.85898032,21.40902184,0
5257706,751100.8571,110486.3333,0,1.52157614,0.76078807,0
15656001,488804.7273,430906.6389,0,1.469085241,2.36331104,0
16343153,212656.3704,197559.8659,0,3.365323692,5.07857939,0
5160798,645099.75,65179.0,0,1.743916348,1.162610899,0
15456670,1161995.889,1531097.2,0,0.646969884,0.711666873,0
15458307,1932288.375,1913982.375,0,0.582211234,0.582211234,0
81,81.0,0.0,0,24691.35802,0.0,0
93,93.0,0.0,0,21505.37634,0.0,0
182,182.0,0.0,0,10989.01099,0.0,0
132,132.0,0.0,0,15151.51515,0.0,0
100,100.0,0.0,0,20000.0,0.0,0
134,134.0,0.0,0,14925.37313,0.0,0
84,84.0,0.0,0,23809.52381,0.0,0
3,3.0,0.0,0,666666.6667,0.0,0
141,141.0,0.0,0,14184.39716,0.0,0
18,18.0,0.0,0,111111.1111,0.0,0
83,83.0,0.0,0,24096.38554,0.0,0
84,84.0,0.0,0,23809.52381,0.0,0
105,105.0,0.0,0,19047.61905,0.0,0
149293,3.0,0.0,0,13.39647539,6.698237694,0
17259254,231150.6415,231266.4189,0,3.128756318,4.345494886,0
17262355,766232.25,950938.7222,0,0.9848019,1.100660947,0
17260315,1438359.583,1222425.214,0,0.753172813,0.869045553,0
17347546,1028377.917,1433520.25,0,0.749385533,0.749385533,0
17310441,1025907.417,1072739.563,0,0.750991844,0.982066257,0
21518618,235855.8143,220311.0103,0,3.299468395,4.554195813,0
16271520,326207.2857,316142.5882,0,2.212454645,3.19576782,0
16250991,284881.85,243973.5455,0,2.522923064,4.122825494,0
16376049,348426.5745,249657.5692,0,2.93110994,4.030276167,0
6138754,1227750.8,113976.3333,0,0.977397042,0.651598028,0
15452399,473398.6957,392419.641,0,1.553156892,2.588594819,0
130,130.0,0.0,0,15384.61538,0.0,0
111,111.0,0.0,0,18018.01802,0.0,0
136,136.0,0.0,0,14705.88235,0.0,0
105,105.0,0.0,0,19047.61905,0.0,0
77,77.0,0.0,0,25974.02597,0.0,0
145509,16.0,0.0,0,13.74485427,6.872427135,0
148221,3.0,0.0,0,13.49336464,6.746682319,0
103,103.0,0.0,0,19417.47573,0.0,0
5131053,641381.625,12521.42857,0,1.754025928,1.559134158,0
99690,3.0,3.0,0,20.0621928,20.0621928,0
170,4.0,3.0,0,11764.70588,11764.70588,0
49215,3.0,3.0,0,40.63801686,40.63801686,0
251505,3.0,3.0,0,7.952128188,7.952128188,0
174,4.0,3.0,0,11494.25287,11494.25287,0
78,1.0,2.0,0,25641.02564,25641.02564,0
60589,3.0,3.0,0,33.00929212,33.00929212,0
48965,3.0,4.0,0,40.84550189,40.84550189,0
248,48.0,10.0,0,8064.516129,8064.516129,0
23,1.0,2.0,0,86956.52174,86956.52174,0
130615,5.0,4.0,0,15.31217701,15.31217701,0
49271,3.0,3.0,0,40.59182886,40.59182886,0
